Mach;altitude;net thrust;core fuel flow;afterburner fuel flow
Amb.MNf_in;Amb.alt_in;FN;WF;WFaft
-;m;N;kg/s;kg/s
--;--;--;--;--
--;--;--;--;--
0.3;1000;0;0;0
0.4;1000;0;0;0
0.5;1000;0;0;0
0.6;1000;0;0;0
0.7;1000;0;0;0
0.8;1000;0;0;0
0.9;1000;0;0;0
0.3;1500;0;0;0
0.4;1500;0;0;0
0.5;1500;0;0;0
0.6;1500;0;0;0
0.7;1500;0;0;0
0.8;1500;0;0;0
0.9;1500;0;0;0
0.3;2000;0;0;0
0.4;2000;0;0;0
0.5;2000;0;0;0
0.6;2000;0;0;0
0.7;2000;0;0;0
0.8;2000;0;0;0
0.9;2000;0;0;0
0.3;2500;0;0;0
0.4;2500;0;0;0
0.5;2500;0;0;0
0.6;2500;0;0;0
0.7;2500;0;0;0
0.8;2500;0;0;0
0.9;2500;0;0;0
0.3;3000;0;0;0
0.4;3000;0;0;0
0.5;3000;0;0;0
0.6;3000;0;0;0
0.7;3000;0;0;0
0.8;3000;0;0;0
0.9;3000;0;0;0
0.3;3500;0;0;0
0.4;3500;0;0;0
0.5;3500;0;0;0
0.6;3500;0;0;0
0.7;3500;0;0;0
0.8;3500;0;0;0
0.9;3500;0;0;0
0.3;4000;0;0;0
0.4;4000;0;0;0
0.5;4000;0;0;0
0.6;4000;0;0;0
0.7;4000;0;0;0
0.8;4000;0;0;0
0.9;4000;0;0;0
0.3;4500;0;0;0
0.4;4500;0;0;0
0.5;4500;0;0;0
0.6;4500;0;0;0
0.7;4500;0;0;0
0.8;4500;0;0;0
0.9;4500;0;0;0
0.3;5000;0;0;0
0.4;5000;0;0;0
0.5;5000;0;0;0
0.6;5000;0;0;0
0.7;5000;0;0;0
0.8;5000;0;0;0
0.9;5000;0;0;0
0.3;5500;0;0;0
0.4;5500;0;0;0
0.5;5500;0;0;0
0.6;5500;0;0;0
0.7;5500;0;0;0
0.8;5500;0;0;0
0.9;5500;0;0;0
0.3;6000;0;0;0
0.4;6000;0;0;0
0.5;6000;0;0;0
0.6;6000;0;0;0
0.7;6000;0;0;0
0.8;6000;0;0;0
0.9;6000;0;0;0
0.3;6500;0;0;0
0.4;6500;0;0;0
0.5;6500;0;0;0
0.6;6500;0;0;0
0.7;6500;0;0;0
0.8;6500;0;0;0
0.9;6500;0;0;0
0.3;7000;0;0;0
0.4;7000;0;0;0
0.5;7000;0;0;0
0.6;7000;0;0;0
0.7;7000;0;0;0
0.8;7000;0;0;0
0.9;7000;0;0;0
0.3;7500;0;0;0
0.4;7500;0;0;0
0.5;7500;0;0;0
0.6;7500;0;0;0
0.7;7500;0;0;0
0.8;7500;0;0;0
0.9;7500;0;0;0
0.3;8000;0;0;0
0.4;8000;0;0;0
0.5;8000;0;0;0
0.6;8000;0;0;0
0.7;8000;0;0;0
0.8;8000;0;0;0
0.9;8000;0;0;0
